user_id,prediction_timestamp,search_count,view_count,wishlist_count,cart_count,purchase_count_before_prediction,total_event_count,activity_days,recency_hours,distinct_products_viewed,distinct_categories_interacted,average_interacted_product_price,average_carted_product_price,purchased_within_7_days
438,2026-06-30,4,9,2,0,,15,4,919.6686849538888,1,1,6999.0,0.0,0
439,2026-06-30,4,8,1,0,,13,4,654.2015634422223,3,3,5922.076923076923,0.0,0
440,2026-06-30,7,15,3,7,5.0,37,9,383.2744570616667,1,1,6999.0,6999.0,1
441,2026-06-30,5,9,1,0,,15,5,1493.0615912138887,2,2,6065.666666666667,0.0,0
442,2026-06-30,5,11,0,0,,16,5,1427.3731947491667,3,3,5374.0,0.0,0
443,2026-06-30,3,8,0,0,,11,4,791.7618366919445,4,3,9726.272727272728,0.0,0
444,2026-06-30,4,8,0,0,,12,4,596.7008757402778,1,1,4999.0,0.0,0
445,2026-06-30,6,12,2,6,4.0,30,6,336.1625548391667,4,3,6665.666666666667,6999.0,0
446,2026-06-30,9,20,5,5,1.0,40,9,255.77677353194446,3,2,11399.0,12199.0,0
447,2026-06-30,3,6,0,0,,9,3,624.3484899427777,2,2,5443.444444444444,0.0,0
448,2026-06-30,3,4,2,0,,9,3,222.63602280833334,2,1,10332.333333333334,0.0,0
449,2026-06-30,7,14,3,7,5.0,36,7,448.42554637055554,2,2,5165.666666666667,5284.714285714285,1
450,2026-06-30,4,9,1,0,,14,4,360.29127922277775,1,1,4999.0,0.0,0
451,2026-06-30,6,8,2,0,,16,6,396.9009746016667,1,1,6999.0,0.0,0
452,2026-06-30,3,6,1,0,,10,3,830.3827871541667,2,1,11799.0,0.0,0
453,2026-06-30,3,4,1,0,,8,3,776.3454144663889,2,2,5499.0,0.0,0
454,2026-06-30,4,5,1,0,,10,4,480.49150793194445,2,1,10999.0,0.0,0
455,2026-06-30,5,7,1,0,,13,5,133.12442096333334,1,1,6999.0,0.0,0
456,2026-06-30,5,8,3,1,,17,6,191.68833639777776,2,2,5234.294117647059,4999.0,0
457,2026-06-30,1,3,0,0,,4,1,1942.0504004697223,1,1,6999.0,0.0,0
458,2026-06-30,4,7,1,0,,12,4,110.13910517944446,2,1,11332.333333333334,0.0,0
459,2026-06-30,6,10,1,0,,17,6,203.5690030625,4,3,10410.764705882353,0.0,0
460,2026-06-30,2,3,0,0,,5,2,188.07778283750002,2,1,11399.0,0.0,0
461,2026-06-30,3,5,1,0,,9,3,88.91410690722222,2,2,5887.888888888889,0.0,0
462,2026-06-30,4,8,0,0,,12,4,612.1439100777778,3,3,6999.0,0.0,0
463,2026-06-30,4,6,0,0,,10,4,79.37239825361111,3,2,11399.0,0.0,0
464,2026-06-30,6,10,4,1,,21,6,1057.8163592744445,2,2,8427.57142857143,6999.0,0
465,2026-06-30,3,6,1,1,,11,3,611.0748237988888,1,1,4999.0,4999.0,0
466,2026-06-30,5,10,2,0,,17,5,799.3058910513889,3,3,5587.235294117647,0.0,0
467,2026-06-30,5,12,0,0,,17,7,823.1832278536111,2,2,6763.705882352941,0.0,0
468,2026-06-30,2,5,0,0,,7,2,994.7175840283332,2,1,11284.714285714286,0.0,0
469,2026-06-30,4,10,1,0,,15,4,1554.2164896830557,2,1,9532.333333333334,0.0,0
470,2026-06-30,7,16,2,7,2.0,34,7,64.28827614944444,3,3,8351.941176470587,8427.57142857143,0
471,2026-06-30,5,13,3,5,4.0,30,5,432.7206610861111,1,1,6999.0,6999.0,0
472,2026-06-30,2,4,0,0,,6,2,1803.3726632088888,1,1,6999.0,0.0,0
473,2026-06-30,6,9,1,0,,16,6,387.888274825,4,3,7624.0,0.0,0
474,2026-06-30,3,9,0,0,,12,3,441.6126037288889,2,1,10332.333333333334,0.0,0
475,2026-06-30,3,6,0,0,,9,3,317.2871138427778,2,1,11665.666666666666,0.0,0
476,2026-06-30,5,12,4,1,,22,5,32.782002490833335,4,3,7453.545454545455,6999.0,0
477,2026-06-30,2,5,0,2,1.0,10,2,375.39665166222227,4,3,7599.0,6999.0,0
478,2026-06-30,6,12,1,0,,19,6,113.01834308972222,3,3,8051.631578947368,0.0,0
479,2026-06-30,6,12,0,0,,18,6,795.0812450402777,3,2,10554.555555555555,0.0,0
480,2026-06-30,5,12,1,0,,18,5,412.1526023636111,1,1,4999.0,0.0,0
481,2026-06-30,8,20,4,1,,33,8,126.39919539805555,3,3,5302.030303030303,4999.0,0
482,2026-06-30,6,12,0,0,,18,6,12.254472158055556,2,2,7665.666666666667,0.0,0
483,2026-06-30,5,9,4,2,,20,5,415.03236922555556,2,2,5599.0,4999.0,0
484,2026-06-30,3,8,0,0,,11,3,811.3625378622222,3,2,8999.0,0.0,0
485,2026-06-30,6,14,1,0,,21,7,777.7998387427779,4,3,7475.190476190476,0.0,0
486,2026-06-30,3,6,1,0,,10,3,393.2564160819444,3,3,7599.0,0.0,0
487,2026-06-30,2,4,0,0,,6,2,1075.1163568827778,2,1,9665.666666666666,0.0,0
488,2026-06-30,3,4,0,0,,7,3,629.9898496277777,1,1,4999.0,0.0,0
489,2026-06-30,7,13,2,2,,24,8,215.88794591194446,4,3,7415.666666666667,6999.0,0
490,2026-06-30,3,6,0,0,,9,3,1749.7161128494445,2,1,11665.666666666666,0.0,0
491,2026-06-30,9,19,6,9,7.0,50,10,32.30063736722222,2,2,5039.0,4999.0,0
492,2026-06-30,6,12,1,0,,19,6,670.7983219438888,4,3,8788.473684210527,0.0,0
493,2026-06-30,6,15,5,1,,27,6,201.05181528611112,1,1,6999.0,6999.0,0
494,2026-06-30,7,10,3,0,,20,8,137.1742530275,3,2,9799.0,0.0,0
495,2026-06-30,3,7,0,0,,10,3,225.70186867694446,2,1,10599.0,0.0,0
496,2026-06-30,5,9,0,0,,14,5,27.68034503611111,1,1,4999.0,0.0,0
497,2026-06-30,5,10,1,0,,16,5,60.872579995277775,2,1,12249.0,0.0,0
498,2026-06-30,4,7,0,0,,11,4,1046.7082600397223,1,1,4999.0,0.0,0
499,2026-06-30,2,5,0,0,,7,2,107.56414105722222,1,1,6999.0,0.0,0
500,2026-06-30,3,7,1,0,,11,3,658.4190033769445,2,2,7180.818181818182,0.0,0
5,2026-07-07,5,11,2,0,,18,5,161.9617766488889,4,3,6665.666666666667,0.0,0
6,2026-07-07,6,12,1,0,,19,6,517.3838033966666,2,2,7314.789473684211,0.0,0
7,2026-07-07,5,10,0,5,4.0,24,5,333.4635007463889,3,3,5665.666666666667,5399.0,1
8,2026-07-07,6,13,4,0,,23,6,264.4021093005556,4,3,10651.173913043478,0.0,0
9,2026-07-07,5,9,1,0,,15,6,454.2942987588889,2,1,10599.0,0.0,0
10,2026-07-07,4,9,0,0,,13,4,65.16174977916667,1,1,6999.0,0.0,0
11,2026-07-07,3,5,0,0,,8,3,252.84361824166666,2,2,6499.0,0.0,0
12,2026-07-07,3,9,0,0,,12,3,55.19707152555555,2,2,6332.333333333333,0.0,0
13,2026-07-07,4,8,3,0,,15,4,351.5231786552778,2,2,7399.0,0.0,0
14,2026-07-07,4,9,0,0,,13,4,64.86047570277778,2,2,5306.692307692308,0.0,0
15,2026-07-07,7,12,2,7,5.0,33,7,187.78571182000002,3,2,6332.333333333333,6141.857142857143,0
16,2026-07-07,4,10,2,0,,16,4,53.0766541575,3,3,6124.0,0.0,0
17,2026-07-07,4,6,2,0,,12,3,9.084629933611112,2,2,6499.0,0.0,0
18,2026-07-07,4,8,0,0,,12,4,423.6831910494445,3,2,10665.666666666666,0.0,0
19,2026-07-07,3,5,2,0,,10,2,1786.430709901389,2,2,6199.0,0.0,0
20,2026-07-07,9,15,5,1,,30,9,193.18928483944444,4,3,10799.0,12999.0,0
21,2026-07-07,3,8,0,0,,11,3,253.38299892472222,2,1,11180.818181818182,0.0,0
22,2026-07-07,4,6,3,4,4.0,21,4,377.59119274694444,3,2,10808.52380952381,10999.0,0
23,2026-07-07,6,10,2,0,,18,6,510.2914135725,2,2,6332.333333333333,0.0,0
24,2026-07-07,5,11,0,0,,16,3,219.26447403055553,3,2,10249.0,0.0,0
25,2026-07-07,5,6,1,0,,12,5,1486.671399837778,2,2,6665.666666666667,0.0,0
26,2026-07-07,5,10,5,2,,22,5,546.2014119625,1,1,4999.0,4999.0,0
27,2026-07-07,3,4,0,0,,7,3,2016.1147641530556,3,3,8141.857142857143,0.0,0
28,2026-07-07,6,13,1,0,,20,5,387.2424727177778,3,3,7199.0,0.0,0
29,2026-07-07,4,8,4,3,,19,4,344.40707366416666,2,2,6577.9473684210525,6332.333333333333,0
30,2026-07-07,4,6,1,0,,11,4,1061.0783456497222,3,3,7726.272727272727,0.0,0
31,2026-07-07,6,11,2,3,,22,6,42.34244256777778,3,2,10362.636363636364,10332.333333333334,0
32,2026-07-07,5,7,4,1,1.0,18,4,36.939262408888894,2,2,8665.666666666666,8999.0,0
33,2026-07-07,5,9,5,2,,21,5,214.25586415472225,3,2,9760.904761904761,7999.0,0
34,2026-07-07,2,2,1,0,,5,2,2063.488133526389,2,2,6199.0,0.0,0
35,2026-07-07,4,6,2,0,,12,4,223.9608418838889,3,3,7832.333333333333,0.0,0
36,2026-07-07,7,15,5,3,,30,7,170.5134735811111,4,3,7599.0,7665.666666666667,0
37,2026-07-07,3,4,2,0,,9,2,1394.9344885238888,1,1,4999.0,0.0,0
38,2026-07-07,5,11,3,2,,21,5,38.004420115555554,4,3,10808.52380952381,10999.0,0
39,2026-07-07,6,11,2,3,1.0,23,6,617.449302398611,2,2,5346.826086956522,4999.0,0
40,2026-07-07,3,8,2,1,,14,3,812.1388681288889,3,2,10713.285714285714,6999.0,0
41,2026-07-07,4,9,0,0,,13,4,1024.4180377008333,3,2,9460.538461538461,0.0,0
42,2026-07-07,3,8,1,0,,12,3,776.2663114272223,2,2,6332.333333333333,0.0,0
43,2026-07-07,4,7,1,3,,15,4,255.17290289833332,3,2,11265.666666666666,11665.666666666666,0
44,2026-07-07,6,14,1,0,,21,7,73.16562547805556,3,2,5570.428571428572,0.0,0
45,2026-07-07,4,8,0,0,,12,4,867.349637185,2,1,11665.666666666666,0.0,0
46,2026-07-07,4,10,0,0,,14,4,548.35604302,3,2,10141.857142857143,0.0,0
47,2026-07-07,4,9,0,0,,13,4,183.67453659861113,3,3,6845.153846153846,0.0,0
48,2026-07-07,3,5,0,0,,8,3,594.0296578305556,2,2,6999.0,0.0,0
49,2026-07-07,7,16,4,1,,28,7,189.54918088055555,2,2,5141.857142857143,4999.0,0
50,2026-07-07,4,7,0,0,,11,4,60.04874576277778,2,2,6635.363636363636,0.0,0
51,2026-07-07,7,14,1,0,,22,7,74.59731431777779,3,2,11180.818181818182,0.0,0
52,2026-07-07,5,10,2,2,,19,5,511.74651596583334,3,2,8999.0,7999.0,0
53,2026-07-07,6,12,0,0,,18,6,15.448546963055556,2,2,5221.222222222223,0.0,0
54,2026-07-07,1,3,0,0,,4,1,1944.5936031877777,3,2,10499.0,0.0,0
55,2026-07-07,7,14,1,0,,22,7,299.3549205161111,1,1,4999.0,0.0,0
56,2026-07-07,5,9,0,0,,14,5,320.8398696175,2,2,5856.142857142857,0.0,0
57,2026-07-07,5,8,4,1,,18,5,322.5009885711111,1,1,4999.0,4999.0,1
58,2026-07-07,2,5,1,0,,8,2,1108.2707554986112,1,1,4999.0,0.0,0
59,2026-07-07,4,9,0,0,,13,4,202.5048812536111,2,2,7922.076923076923,0.0,0
60,2026-07-07,5,10,4,1,,20,5,179.06339088666667,1,1,4999.0,4999.0,0
61,2026-07-07,3,5,0,0,,8,3,1244.4954059416666,2,2,8249.0,0.0,0
62,2026-07-07,4,9,0,0,,13,4,608.6575438525,2,2,5306.692307692308,0.0,0
63,2026-07-07,3,8,1,0,,12,3,25.662193862777777,2,2,7165.666666666667,0.0,0
64,2026-07-07,9,19,6,4,,38,9,23.208015448333335,2,2,5209.526315789473,4999.0,0
65,2026-07-07,2,5,0,0,,7,2,1793.9934022116665,3,2,8141.857142857143,0.0,0
66,2026-07-07,7,12,5,2,,26,7,410.58882013277776,4,3,7306.692307692308,6999.0,0
67,2026-07-07,4,9,1,0,,14,4,158.6305923188889,2,1,10713.285714285714,0.0,0
68,2026-07-07,6,11,0,0,,17,6,248.02346785555554,2,1,11351.941176470587,0.0,0
69,2026-07-07,2,4,0,0,,6,2,85.83322286500001,1,1,6999.0,0.0,0
70,2026-07-07,6,8,0,0,,14,6,524.9089236677778,3,3,7141.857142857143,0.0,0
71,2026-07-07,5,10,2,5,3.0,25,4,221.539966545,2,2,7239.0,7399.0,1
72,2026-07-07,4,7,0,0,,11,4,114.14946751222223,3,2,7908.090909090909,0.0,0
73,2026-07-07,6,10,2,0,,18,6,1042.5094032508332,2,2,5110.111111111111,0.0,0
74,2026-07-07,8,12,2,0,,22,7,34.842613882500004,3,3,6999.0,0.0,0
75,2026-07-07,8,17,6,2,1.0,34,8,253.12878320583334,4,3,9057.823529411764,8999.0,0
76,2026-07-07,4,8,0,0,,12,4,523.1988625752778,3,2,7665.666666666667,0.0,0
77,2026-07-07,5,10,3,0,,18,5,1056.2014339080556,2,2,7332.333333333333,0.0,0
78,2026-07-07,5,11,1,0,,17,5,84.22421353416667,3,3,5704.882352941177,0.0,0
79,2026-07-07,5,9,3,0,,17,5,1163.1481166519445,2,2,7351.941176470588,0.0,0
80,2026-07-07,6,15,2,0,,23,6,616.6738813341666,4,3,7781.608695652174,0.0,0
81,2026-07-07,5,11,2,0,,18,4,511.1347037752778,2,2,6443.444444444444,0.0,0
82,2026-07-07,7,14,4,3,,28,7,611.6430302930556,3,2,11927.57142857143,12999.0,0
83,2026-07-07,6,15,0,0,,21,6,662.4530052499999,3,2,10713.285714285714,0.0,0
84,2026-07-07,6,10,3,3,,22,5,362.50062980083334,2,2,5362.636363636364,4999.0,0
85,2026-07-07,5,9,1,5,4.0,24,5,375.7418920444444,3,3,5749.0,5399.0,0
86,2026-07-07,6,14,2,0,,22,6,1444.7209880238888,2,2,5726.272727272727,0.0,0
87,2026-07-07,4,10,0,0,,14,4,1310.966216191111,2,2,7427.571428571428,0.0,0
88,2026-07-07,3,6,2,1,,12,3,207.3526204911111,3,3,7165.666666666667,6999.0,0
89,2026-07-07,4,6,0,0,,10,4,440.7747744180556,1,1,4999.0,0.0,0
90,2026-07-07,4,8,0,0,,12,4,437.7913762047222,2,1,9332.333333333334,0.0,0
91,2026-07-07,4,10,1,0,,15,4,855.6849330472222,3,2,10599.0,0.0,0
92,2026-07-07,5,10,0,0,,15,5,68.7120434225,3,2,10599.0,0.0,0
93,2026-07-07,8,16,3,8,5.0,40,7,362.19810015583334,3,2,7799.0,7749.0,1
94,2026-07-07,6,10,1,0,,17,6,84.80108072611111,3,2,5940.176470588235,0.0,0
95,2026-07-07,6,7,3,1,,17,6,205.3435692188889,4,3,8646.058823529413,12999.0,0
96,2026-07-07,4,8,3,4,3.0,22,4,801.2456504502777,2,2,7362.636363636364,7499.0,0
97,2026-07-07,6,12,1,0,,19,6,76.40089745166667,3,2,10472.684210526315,0.0,0
98,2026-07-07,3,4,0,0,,7,3,935.4542816455556,2,2,7570.428571428572,0.0,0
99,2026-07-07,6,15,1,0,,22,5,798.9992895094445,2,2,6817.181818181818,0.0,0
100,2026-07-07,5,6,1,0,,12,5,987.0860111497223,4,3,7665.666666666667,0.0,0
101,2026-07-07,8,17,6,4,,35,8,757.370681446389,3,2,10713.285714285714,9499.0,0
102,2026-07-07,5,8,4,5,3.0,25,5,5.006066786111111,3,3,5399.0,5399.0,0
103,2026-07-07,7,11,1,0,,19,7,633.9439366227778,3,2,9630.578947368422,0.0,0
104,2026-07-07,5,10,1,0,,16,5,168.9767761022222,2,2,7374.0,0.0,0
105,2026-07-07,5,12,2,1,,20,5,1185.0677837969445,3,2,11599.0,12999.0,0
106,2026-07-07,8,12,3,1,1.0,25,7,179.06274144722224,3,3,7239.0,8999.0,0
107,2026-07-07,4,11,1,0,,16,4,496.7190870127778,2,2,6749.0,0.0,0
108,2026-07-07,5,10,1,0,,16,5,104.06573691805556,3,2,9749.0,0.0,0
109,2026-07-07,4,10,1,0,,15,4,910.0658295433333,2,2,5265.666666666667,0.0,0
110,2026-07-07,5,10,1,0,,16,5,123.61905799472223,2,2,5499.0,0.0,0
111,2026-07-07,3,7,2,0,,12,3,1049.994421718611,4,3,9165.666666666666,0.0,0
112,2026-07-07,6,11,4,0,,21,6,458.6903637958334,2,2,5760.9047619047615,0.0,0
113,2026-07-07,6,10,2,6,5.0,29,6,366.7706375311111,3,2,9412.793103448275,9665.666666666666,0
114,2026-07-07,7,14,1,0,,22,7,873.5520261952778,2,1,10999.0,0.0,0
115,2026-07-07,3,3,0,0,,6,3,7.871977425,1,1,6999.0,0.0,0
116,2026-07-07,6,11,1,0,,18,6,67.64477953944444,3,3,7110.111111111111,0.0,0
117,2026-07-07,4,6,1,0,,11,4,53.599733,2,2,6453.545454545455,0.0,0
118,2026-07-07,5,10,3,2,,20,5,666.3035029227779,3,2,7599.0,6999.0,0
119,2026-07-07,7,15,1,0,,23,7,796.3365330075001,3,2,10477.260869565218,0.0,0
120,2026-07-07,3,7,1,0,,11,3,612.9544310588889,3,2,8453.545454545454,0.0,0
121,2026-07-07,4,8,0,0,,12,3,175.66254406250002,2,2,5665.666666666667,0.0,0
122,2026-07-07,4,6,3,1,,14,4,75.60882686583334,2,2,6427.571428571428,4999.0,0
123,2026-07-07,4,8,1,0,,13,4,576.9539670163889,1,1,6999.0,0.0,0
124,2026-07-07,7,14,0,0,,21,6,67.5074783925,1,1,6999.0,0.0,0
125,2026-07-07,4,9,3,1,,17,4,19.647807429444445,1,1,6999.0,6999.0,0
126,2026-07-07,5,9,3,0,,17,5,497.6461019755556,2,2,5351.941176470588,0.0,0
127,2026-07-07,4,8,1,0,,13,4,711.7478319636111,1,1,4999.0,0.0,0
128,2026-07-07,9,17,7,1,,34,9,105.6513122588889,2,1,11704.882352941177,12999.0,0
129,2026-07-07,7,15,5,1,,28,7,141.55227068972223,3,2,7927.571428571428,8999.0,0
130,2026-07-07,4,7,2,0,,13,4,179.00723616555555,4,3,11152.846153846154,0.0,0
131,2026-07-07,4,9,0,0,,13,5,306.10155031222223,1,1,4999.0,0.0,0
132,2026-07-07,5,8,3,2,2.0,20,5,8.060161458888889,2,2,5499.0,4999.0,0
133,2026-07-07,6,10,3,2,1.0,22,6,200.53273686416668,2,2,6544.454545454545,5999.0,0
134,2026-07-07,2,2,0,0,,4,2,163.78682411472224,1,1,6999.0,0.0,0
135,2026-07-07,5,8,1,0,,14,5,72.57387227444444,3,2,11141.857142857143,0.0,0
136,2026-07-07,4,8,1,0,,13,4,3.625969246944444,2,2,5614.384615384615,0.0,0
137,2026-07-07,6,10,1,6,3.0,26,6,255.82428176222223,2,2,6229.7692307692305,6332.333333333333,0
138,2026-07-07,5,12,1,0,,18,5,547.7504027008333,2,2,6776.777777777777,0.0,0
139,2026-07-07,4,10,0,0,,14,4,354.133333315,2,2,6713.285714285715,0.0,0
140,2026-07-07,6,9,0,0,,15,6,406.4900458455555,2,2,7132.333333333333,0.0,0
141,2026-07-07,5,8,0,0,,13,4,237.72968087111113,3,3,7306.692307692308,0.0,0
142,2026-07-07,9,21,7,9,5.0,51,9,55.909606815555556,4,3,6920.568627450981,6776.777777777777,0
143,2026-07-07,4,8,3,0,,15,4,210.25901915805557,3,3,7399.0,0.0,0
144,2026-07-07,7,14,3,5,1.0,30,8,360.08034158805555,2,2,5332.333333333333,5399.0,0
145,2026-07-07,6,12,4,2,,24,6,722.0331554116667,3,2,11332.333333333334,10999.0,0
146,2026-07-07,7,15,4,7,6.0,39,7,779.7874999669444,1,1,4999.0,4999.0,0
147,2026-07-07,3,5,0,0,,8,3,77.35612263,2,1,9999.0,0.0,0
148,2026-07-07,4,10,1,0,,15,5,232.6655849525,1,1,4999.0,0.0,0
149,2026-07-07,3,7,0,0,,10,3,1494.694120448611,3,2,8399.0,0.0,0
150,2026-07-07,3,7,0,0,,10,3,123.34178782583334,2,2,5199.0,0.0,0
151,2026-07-07,5,9,2,0,,16,5,499.8702141027778,2,1,11499.0,0.0,0
152,2026-07-07,3,4,0,0,,7,3,187.40053033777778,2,2,5570.428571428572,0.0,0
153,2026-07-07,4,9,0,0,,13,4,182.76176400583336,3,2,10691.307692307691,0.0,0
154,2026-07-07,2,3,1,1,,7,2,478.36912659611113,1,1,6999.0,6999.0,0
155,2026-07-07,3,3,1,0,,7,3,426.8363531886111,2,2,6427.571428571428,0.0,0
156,2026-07-07,4,5,3,1,,13,4,115.22983688944444,2,2,7922.076923076923,6999.0,0
157,2026-07-07,12,22,5,12,9.0,60,11,18.564131226944447,4,3,5799.0,5832.333333333333,0
158,2026-07-07,2,5,1,0,,8,2,1475.8558850555557,1,1,12999.0,0.0,0
159,2026-07-07,5,9,0,0,,14,5,303.208071705,3,3,5570.428571428572,0.0,0
160,2026-07-07,2,5,0,0,,7,2,22.23765453833333,2,2,6427.571428571428,0.0,0
161,2026-07-07,6,11,0,0,,17,6,341.5406046655556,2,2,6881.35294117647,0.0,0
162,2026-07-07,5,10,2,5,4.0,26,5,60.24136016055556,3,3,6768.2307692307695,6999.0,0
163,2026-07-07,3,6,0,1,,10,3,403.7567176933333,2,1,9799.0,8999.0,0
164,2026-07-07,8,15,4,8,6.0,41,7,671.0454752233334,3,2,7828.268292682927,8249.0,0
165,2026-07-07,8,18,3,8,7.0,44,9,30.3825955825,3,2,9635.363636363636,9499.0,0
166,2026-07-07,8,17,6,8,6.0,45,8,1404.1539943936111,3,3,7132.333333333333,6999.0,0
167,2026-07-07,6,11,5,1,1.0,24,6,51.56575712083334,3,2,10582.333333333334,8999.0,0
168,2026-07-07,7,16,3,7,5.0,38,7,349.99906433722225,2,2,8156.894736842105,9570.42857142857,0
169,2026-07-07,2,3,0,0,,5,2,2225.658060688333,1,1,8999.0,0.0,0
170,2026-07-07,6,10,0,0,,16,6,599.6254166030556,2,1,11749.0,0.0,0
171,2026-07-07,7,16,3,3,1.0,30,7,518.7203015758333,4,3,7599.0,6999.0,0
172,2026-07-07,5,11,0,0,,16,5,286.9924018433333,3,2,7499.0,0.0,0
173,2026-07-07,3,5,0,0,,8,3,1054.659243905278,3,3,7249.0,0.0,0
174,2026-07-07,3,6,3,0,,12,3,70.65149116805556,1,1,4999.0,0.0,0
175,2026-07-07,7,14,2,0,,23,7,375.5793867811111,4,3,9694.652173913044,0.0,0
176,2026-07-07,5,13,4,2,,24,5,75.72730473527777,2,2,5332.333333333333,4999.0,0
177,2026-07-07,6,9,3,0,,18,6,778.7253880500001,1,1,4999.0,0.0,0
178,2026-07-07,4,8,1,0,,13,4,1309.6363787461112,3,2,9614.384615384615,0.0,0
179,2026-07-07,4,8,0,0,,12,4,138.38031673555554,1,1,6999.0,0.0,0
180,2026-07-07,4,7,0,0,,11,5,1081.2266252119446,1,1,4999.0,0.0,0
181,2026-07-07,6,9,1,0,,16,6,82.99175111416666,3,2,8999.0,0.0,0
182,2026-07-07,5,7,1,0,,13,5,2.818723760277778,2,2,7922.076923076923,0.0,0
183,2026-07-07,4,8,0,0,,12,4,269.85750196416666,4,3,7165.666666666667,0.0,0
184,2026-07-07,5,7,1,0,,13,5,13.431708629166666,3,3,6845.153846153846,0.0,0
185,2026-07-07,6,10,3,0,,19,6,8.685650449999999,2,1,10683.21052631579,0.0,0
186,2026-07-07,5,8,2,0,,15,5,58.3171365475,2,2,8599.0,0.0,0
187,2026-07-07,4,7,2,0,,13,4,961.7812340524999,2,2,5306.692307692308,0.0,0
188,2026-07-07,4,6,2,4,4.0,20,4,357.35451125527777,2,2,6299.0,6499.0,1
189,2026-07-07,4,9,2,0,,15,4,290.23236832555557,2,2,7265.666666666667,0.0,0
190,2026-07-07,4,10,2,0,,16,4,4.683149580277778,3,3,6874.0,0.0,0
191,2026-07-07,4,11,2,0,,17,4,402.18808640416665,2,2,7351.941176470588,0.0,0
193,2026-07-07,5,10,2,0,,17,4,649.6930168627778,3,2,6646.058823529412,0.0,0
194,2026-07-07,4,6,4,2,1.0,17,4,248.0073875161111,1,1,4999.0,4999.0,0
195,2026-07-07,4,7,1,0,,12,3,819.7345734747222,2,2,6332.333333333333,0.0,0
196,2026-07-07,6,13,5,2,,26,6,266.3743974011111,1,1,6999.0,6999.0,0
197,2026-07-07,5,8,2,2,,17,5,1199.0101002761112,2,1,10881.35294117647,10999.0,0
198,2026-07-07,3,5,1,0,,9,3,183.4231660625,2,1,11221.222222222223,0.0,0
199,2026-07-07,6,12,2,1,,21,6,196.20755293722223,3,2,7570.428571428572,6999.0,0
200,2026-07-07,5,14,2,5,4.0,30,6,691.678691893889,3,2,7665.666666666667,8199.0,1
201,2026-07-07,6,9,1,0,,16,6,619.0792246963888,4,3,8374.0,0.0,0
202,2026-07-07,5,13,1,0,,19,5,1385.4235514180557,3,2,11209.526315789473,0.0,0
203,2026-07-07,6,11,1,0,,18,5,332.12994239277776,3,3,8665.666666666666,0.0,0
204,2026-07-07,6,10,2,1,,19,6,454.6685943977778,1,1,6999.0,6999.0,0
205,2026-07-07,6,13,3,6,5.0,33,6,110.30902852972223,4,3,11059.60606060606,11332.333333333334,1
206,2026-07-07,2,3,2,1,1.0,9,1,2636.4902646069445,1,1,6999.0,6999.0,0
207,2026-07-07,3,6,0,0,,9,3,1030.2074658922222,2,1,9887.888888888889,0.0,0
208,2026-07-07,5,8,0,0,,13,5,1283.97093687,4,3,9306.692307692309,0.0,0
209,2026-07-07,7,10,4,0,,21,7,492.44230059333336,1,1,4999.0,0.0,0
210,2026-07-07,5,12,1,0,,18,5,842.3424390916667,3,3,6110.111111111111,0.0,0
211,2026-07-07,2,5,1,0,,8,2,804.29454336,2,1,9499.0,0.0,0
212,2026-07-07,4,8,1,0,,13,4,1911.5620177663889,2,1,10537.461538461539,0.0,0
213,2026-07-07,3,7,0,0,,10,3,737.1525770702779,2,1,10599.0,0.0,0
214,2026-07-07,6,9,1,0,,16,6,263.3242674927778,4,3,9374.0,0.0,0
215,2026-07-07,11,21,5,2,,39,10,255.7827398238889,4,3,11050.28205128205,8999.0,0
216,2026-07-07,7,16,3,7,6.0,39,7,847.5565305205556,2,2,7152.846153846154,7284.714285714285,0
217,2026-07-07,4,6,0,0,,10,4,17.80072473027778,2,2,5399.0,0.0,0
218,2026-07-07,6,8,0,0,,14,6,39.947526789166666,1,1,4999.0,0.0,0
219,2026-07-07,6,10,2,0,,18,7,94.95655479,3,2,10110.111111111111,0.0,0
220,2026-07-07,3,7,2,0,,12,3,995.2368999205555,2,1,9665.666666666666,0.0,0
221,2026-07-07,6,14,2,2,1.0,25,6,507.7239725380556,3,2,9159.0,10999.0,0
222,2026-07-07,5,11,0,0,,16,5,14.405971773055555,3,2,7499.0,0.0,0
223,2026-07-07,5,8,3,2,,18,5,1098.8534568938887,3,3,6776.777777777777,6999.0,0
224,2026-07-07,4,8,1,4,3.0,20,4,1754.4342478302779,2,2,7099.0,6999.0,0
225,2026-07-07,4,9,1,0,,14,4,326.4389487536111,1,1,6999.0,0.0,0
226,2026-07-07,1,1,0,0,,2,1,2257.9644752019444,1,1,8999.0,0.0,0
227,2026-07-07,5,8,4,0,,17,5,119.48977455722222,3,3,5822.529411764706,0.0,0
228,2026-07-07,6,9,4,2,1.0,22,6,816.5176564566667,2,2,7362.636363636364,6999.0,0
229,2026-07-07,4,6,0,0,,10,4,265.2594778605556,2,2,6599.0,0.0,0
230,2026-07-07,5,10,1,0,,16,5,10.800652205277778,2,2,5999.0,0.0,0
231,2026-07-07,7,15,2,1,,25,7,54.915588475,3,3,5639.0,4999.0,0
232,2026-07-07,3,6,0,0,,9,3,1066.0041973808334,1,1,6999.0,0.0,0
233,2026-07-07,3,4,0,0,,7,3,472.6546616183333,1,1,12999.0,0.0,0
